"","employee_id","company_id","dept","seniority","salary","join_date","quit_date"
"3714",188924,1,"engineer",8,167000,"2014-03-17","2014-12-04"
"3715",908646,1,"customer_service",1,28000,"2014-08-12",NA
"3716",616048,9,"customer_service",6,66000,"2013-09-12","2014-09-12"
"3717",350462,4,"customer_service",6,56000,"2013-12-09",NA
"3718",819958,2,"customer_service",3,28000,"2015-04-01",NA
"3719",455313,1,"data_science",22,307000,"2012-11-12","2015-11-06"
"3720",354801,1,"customer_service",26,139000,"2015-10-12",NA
"3721",845210,5,"sales",1,45000,"2014-12-15",NA
"3722",616265,4,"engineer",9,161000,"2014-06-09","2015-06-05"
"3723",129171,1,"marketing",17,191000,"2011-05-09","2013-05-03"
"3724",301131,6,"engineer",4,69000,"2012-02-13","2013-11-29"
"3725",574698,1,"customer_service",12,68000,"2014-04-28","2015-02-06"
"3726",946500,7,"engineer",18,261000,"2015-10-26",NA
"3727",308278,1,"sales",4,55000,"2013-04-15","2014-05-16"
"3728",230971,1,"engineer",24,306000,"2015-03-23",NA
"3729",76327,5,"customer_service",14,74000,"2015-05-04",NA
"3730",444143,3,"marketing",12,104000,"2014-04-28","2015-04-24"
"3731",701971,5,"customer_service",12,63000,"2013-09-30",NA
"3732",138557,6,"customer_service",18,97000,"2012-03-05",NA
"3733",294083,2,"customer_service",15,116000,"2014-09-02",NA
"3734",12267,3,"customer_service",1,24000,"2015-06-08",NA
"3735",509757,1,"customer_service",10,87000,"2011-03-14","2013-05-03"
"3736",16125,1,"data_science",5,196000,"2014-04-14","2015-05-22"
"3737",218423,1,"sales",17,218000,"2012-07-05",NA
"3738",243938,6,"engineer",8,145000,"2013-09-23","2015-07-17"
"3739",92492,2,"customer_service",22,117000,"2011-02-22","2012-04-26"
"3740",363343,8,"engineer",13,157000,"2015-06-15",NA
"3741",255384,1,"customer_service",12,82000,"2011-11-14","2014-01-31"
"3742",564810,9,"engineer",11,180000,"2014-01-27",NA
"3743",517714,5,"engineer",29,283000,"2011-02-07","2015-01-02"
"3744",147910,7,"customer_service",11,61000,"2015-11-02",NA
"3745",209034,5,"customer_service",16,87000,"2012-01-09","2013-02-08"
"3746",869404,2,"customer_service",21,112000,"2012-01-17","2014-05-23"
"3747",611758,1,"design",1,48000,"2014-07-22",NA
"3748",521506,3,"customer_service",12,61000,"2014-01-21",NA
"3749",652898,1,"data_science",18,307000,"2011-11-14","2015-10-02"
"3750",826922,5,"design",17,142000,"2014-08-18",NA
"3751",141741,2,"engineer",9,181000,"2014-10-27","2015-09-18"
"3752",592468,4,"marketing",11,109000,"2014-09-02","2015-07-31"
"3753",655011,1,"sales",7,133000,"2014-10-20","2015-09-11"
"3754",992069,1,"data_science",12,180000,"2013-11-25",NA
"3755",170680,6,"design",9,108000,"2014-01-27",NA
"3756",26783,3,"design",27,179000,"2011-07-11","2012-07-27"
"3757",382923,1,"customer_service",29,126000,"2012-07-09","2015-05-01"
"3758",384319,6,"customer_service",19,107000,"2015-01-26",NA
"3759",399343,6,"customer_service",6,62000,"2012-10-22","2015-05-22"
"3760",234363,2,"marketing",12,132000,"2015-03-16",NA
"3761",362563,8,"sales",4,37000,"2013-05-13",NA
"3762",754904,5,"engineer",4,62000,"2012-09-04","2014-11-07"
"3763",453409,1,"engineer",11,220000,"2015-09-09",NA
"3764",899000,9,"customer_service",22,101000,"2014-08-18",NA
"3765",571757,2,"customer_service",6,85000,"2013-07-29",NA
"3766",533768,3,"marketing",24,140000,"2011-06-20","2012-07-06"
"3767",591856,6,"engineer",26,197000,"2013-05-06","2014-03-12"
"3768",852510,4,"customer_service",23,82000,"2014-03-24","2015-04-24"
"3769",761823,2,"customer_service",14,83000,"2015-06-15",NA
"3770",920299,2,"customer_service",21,95000,"2014-04-07",NA
"3771",343210,1,"customer_service",12,65000,"2012-02-21","2012-12-14"
"3772",104583,1,"data_science",21,278000,"2012-06-04",NA
"3773",904749,1,"customer_service",5,75000,"2013-06-17","2014-06-27"
"3774",187776,1,"sales",17,199000,"2012-09-04","2013-10-04"
"3775",349159,2,"marketing",4,50000,"2012-01-03","2013-01-04"
"3776",394039,4,"customer_service",16,101000,"2011-02-22","2013-01-18"
"3777",115608,3,"engineer",19,257000,"2014-06-18",NA
"3778",71407,1,"customer_service",19,107000,"2011-01-25","2011-11-11"
"3779",314408,3,"customer_service",1,21000,"2013-06-18",NA
"3780",11018,6,"data_science",13,164000,"2013-03-18","2015-01-05"
"3781",165469,3,"engineer",29,207000,"2014-07-14",NA
"3782",66629,1,"data_science",5,203000,"2015-03-17",NA
"3783",578221,9,"marketing",7,106000,"2015-11-23",NA
"3784",309823,5,"sales",28,148000,"2015-03-16",NA
"3785",352958,1,"customer_service",2,24000,"2012-02-27",NA
"3786",644856,1,"data_science",16,256000,"2014-02-10","2015-03-20"
"3787",199849,8,"sales",8,1e+05,"2014-03-31","2015-04-17"
"3788",258346,9,"sales",14,85000,"2014-07-29","2015-09-18"
"3789",972695,6,"design",11,1e+05,"2014-09-02",NA
"3790",993474,2,"marketing",11,124000,"2011-03-07","2013-02-01"
"3791",220152,1,"sales",4,46000,"2011-05-02","2013-03-08"
"3792",330612,1,"sales",7,123000,"2011-03-28","2013-07-19"
"3793",938808,1,"sales",4,53000,"2015-03-03",NA
"3794",494178,5,"engineer",24,238000,"2014-01-27","2014-11-21"
"3795",147084,7,"customer_service",19,97000,"2014-02-10",NA
"3796",45656,2,"sales",27,214000,"2013-09-23","2014-09-12"
"3797",173109,2,"engineer",21,282000,"2015-04-13",NA
"3798",672961,9,"customer_service",3,25000,"2011-10-17","2014-07-14"
"3799",647853,1,"marketing",19,212000,"2014-09-29",NA
"3800",640682,4,"customer_service",22,116000,"2014-09-15",NA
"3801",25486,1,"customer_service",14,95000,"2014-09-29",NA
"3802",169133,3,"customer_service",15,98000,"2014-05-13",NA
"3803",133729,1,"customer_service",29,121000,"2011-05-02","2012-06-29"
"3804",593293,4,"marketing",8,113000,"2015-07-27",NA
"3805",653810,1,"customer_service",13,77000,"2015-01-26",NA
"3806",297440,1,"customer_service",9,87000,"2012-02-27","2015-03-20"
"3807",384748,1,"engineer",15,302000,"2014-01-06",NA
"3808",525089,1,"customer_service",18,160000,"2011-10-10","2012-09-28"
"3809",432705,3,"sales",18,146000,"2013-10-21",NA
"3810",496575,10,"data_science",24,238000,"2011-07-05","2015-01-23"
"3811",117772,1,"data_science",9,199000,"2013-09-09","2014-08-08"
"3812",141970,2,"engineer",23,294000,"2012-10-30",NA
"3813",206306,1,"data_science",7,208000,"2014-06-23","2015-06-22"
"3814",169800,2,"customer_service",28,129000,"2011-07-05","2015-07-24"
"3815",813358,3,"customer_service",7,62000,"2012-04-09","2014-08-01"
"3816",220035,6,"marketing",2,34000,"2015-06-15",NA
"3817",771919,2,"customer_service",10,75000,"2014-07-21","2015-01-12"
"3818",397751,3,"engineer",12,172000,"2015-09-28",NA
"3819",877867,1,"marketing",2,48000,"2013-05-07",NA
"3820",71855,2,"customer_service",22,103000,"2015-03-23",NA
"3821",19950,3,"customer_service",10,53000,"2015-01-26",NA
"3822",127336,3,"marketing",11,104000,"2014-12-08",NA
"3823",308469,1,"customer_service",15,122000,"2013-06-03","2015-05-01"
"3824",36932,1,"marketing",18,180000,"2012-05-08",NA
"3825",42973,7,"engineer",13,161000,"2013-06-24","2014-08-08"
"3826",221940,3,"engineer",14,169000,"2015-05-11",NA
"3827",697820,1,"data_science",14,215000,"2013-01-29",NA
"3828",123135,2,"customer_service",1,33000,"2012-03-26",NA
"3829",192292,4,"customer_service",24,86000,"2013-07-15",NA
"3830",869588,5,"customer_service",11,56000,"2012-05-14","2015-02-13"
"3831",981632,7,"customer_service",8,59000,"2015-11-02",NA
"3832",916971,1,"customer_service",4,28000,"2014-07-01",NA
"3833",297664,1,"engineer",26,307000,"2012-08-06",NA
"3834",37188,4,"marketing",8,119000,"2015-11-16",NA
"3835",619704,1,"design",26,190000,"2011-09-06","2012-11-09"
"3836",491016,7,"customer_service",20,94000,"2013-02-11",NA
"3837",986512,1,"sales",17,171000,"2013-12-17",NA
"3838",422459,2,"engineer",21,321000,"2013-03-04",NA
"3839",95440,1,"data_science",8,212000,"2012-01-03","2013-02-22"
"3840",173773,2,"data_science",3,86000,"2011-11-07","2013-12-20"
"3841",579389,1,"marketing",2,49000,"2013-01-22","2014-02-28"
"3842",8109,2,"customer_service",1,31000,"2014-11-03",NA
"3843",705178,5,"marketing",14,105000,"2013-02-25","2015-01-30"
"3844",394982,1,"customer_service",4,31000,"2015-10-19",NA
"3845",977288,1,"customer_service",19,127000,"2015-07-27",NA
"3846",163543,1,"customer_service",16,109000,"2012-02-27","2014-03-07"
"3847",33297,8,"marketing",21,185000,"2012-09-25","2015-01-02"
"3848",337665,9,"data_science",6,160000,"2011-07-18","2012-08-31"
"3849",733848,9,"engineer",1,64000,"2011-05-23","2012-06-15"
"3850",853105,1,"customer_service",10,69000,"2011-09-27","2013-08-30"
"3851",906699,1,"engineer",21,350000,"2012-05-14","2014-09-19"
"3852",457341,2,"data_science",18,311000,"2015-01-26",NA
"3853",71803,1,"customer_service",25,124000,"2014-06-30",NA
"3854",954622,1,"customer_service",17,95000,"2015-06-08",NA
"3855",856766,3,"marketing",7,94000,"2011-07-11","2015-03-06"
"3856",4356,6,"customer_service",26,92000,"2011-02-07","2011-12-02"
"3857",891378,1,"engineer",10,191000,"2015-09-28",NA
"3858",837761,8,"engineer",23,211000,"2012-11-12","2015-09-04"
"3859",792905,2,"sales",6,133000,"2011-04-11","2013-09-13"
"3860",907247,1,"customer_service",13,73000,"2012-10-15","2015-02-27"
"3861",265455,7,"design",13,117000,"2012-12-17",NA
"3862",478226,9,"customer_service",23,85000,"2015-01-20",NA
"3863",383453,6,"engineer",11,138000,"2011-06-06","2012-06-08"
"3864",562597,8,"engineer",14,157000,"2015-08-17",NA
"3865",172622,7,"engineer",20,189000,"2012-07-05","2013-08-16"
"3866",652315,1,"engineer",18,296000,"2014-10-27",NA
"3867",924601,1,"customer_service",4,33000,"2014-04-07","2015-02-27"
"3868",663092,4,"design",25,135000,"2011-07-05","2012-07-13"
"3869",327161,1,"customer_service",2,28000,"2013-02-25","2014-04-04"
"3870",984089,5,"customer_service",26,104000,"2014-10-07",NA
"3871",946092,6,"engineer",9,166000,"2012-08-21","2014-08-15"
"3872",315914,4,"engineer",16,214000,"2012-06-05","2015-08-21"
"3873",800248,5,"customer_service",8,70000,"2014-12-29",NA
"3874",666645,4,"marketing",2,33000,"2011-11-14","2013-01-11"
"3875",786348,6,"customer_service",1,25000,"2011-10-04","2014-12-26"
"3876",906787,7,"marketing",5,104000,"2013-03-04","2015-03-06"
"3877",504414,4,"sales",18,140000,"2011-03-29","2012-04-13"
"3878",590166,1,"marketing",18,204000,"2013-09-03","2014-09-05"
"3879",551737,1,"data_science",20,252000,"2012-10-15",NA
"3880",983648,2,"sales",25,203000,"2013-09-03",NA
"3881",852115,2,"customer_service",13,66000,"2012-12-17","2015-08-21"
"3882",40609,1,"customer_service",13,77000,"2013-11-06","2014-09-26"
"3883",766241,6,"sales",4,43000,"2013-04-29","2014-03-07"
"3884",417125,1,"design",20,187000,"2011-03-07","2014-01-31"
"3885",85200,8,"customer_service",2,21000,"2014-09-15",NA
"3886",976026,7,"customer_service",23,88000,"2014-06-09",NA
"3887",114353,8,"data_science",19,255000,"2012-06-18","2015-10-16"
"3888",676175,3,"sales",15,172000,"2012-03-05",NA
"3889",619335,4,"data_science",2,47000,"2013-08-05","2014-06-27"
"3890",567713,1,"marketing",22,176000,"2012-11-06","2014-10-31"
"3891",683278,2,"engineer",27,289000,"2011-07-11","2014-04-25"
"3892",443751,1,"engineer",15,310000,"2013-10-23","2014-10-31"
"3893",227320,10,"design",6,94000,"2013-05-01",NA
"3894",539984,3,"engineer",1,52000,"2011-12-12","2015-07-10"
"3895",828005,1,"design",6,139000,"2012-03-19","2013-06-14"
"3896",728533,2,"customer_service",10,80000,"2015-06-30",NA
"3897",688488,4,"engineer",11,152000,"2013-06-03","2014-11-21"
"3898",800819,3,"marketing",2,37000,"2011-04-11","2012-04-20"
"3899",298062,1,"sales",5,133000,"2013-02-26","2014-04-11"
"3900",673224,3,"customer_service",6,64000,"2011-01-25","2015-03-13"
"3901",371588,5,"sales",24,165000,"2013-04-08","2015-04-10"
"3902",283015,5,"data_science",28,227000,"2012-01-23","2013-01-18"
"3903",835113,7,"sales",22,159000,"2015-10-19",NA
"3904",360523,1,"data_science",24,313000,"2014-05-19","2015-06-19"
"3905",391475,10,"engineer",17,236000,"2013-06-05","2014-06-13"
"3906",780062,2,"data_science",17,323000,"2011-11-07","2014-05-09"
"3907",242942,2,"customer_service",6,69000,"2011-11-07","2015-05-01"
"3908",497505,7,"data_science",1,51000,"2015-01-02",NA
"3909",673329,7,"customer_service",23,96000,"2011-06-20","2012-06-22"
"3910",755376,3,"customer_service",22,112000,"2015-11-23",NA
"3911",966605,2,"engineer",10,212000,"2014-04-28","2015-05-15"
"3912",962293,1,"customer_service",6,71000,"2012-10-01",NA
"3913",548887,7,"customer_service",16,108000,"2013-12-31","2014-11-21"
"3914",508221,1,"engineer",11,197000,"2013-08-06","2015-06-05"
"3915",232889,3,"customer_service",5,49000,"2012-02-14","2015-04-06"
"3916",290554,1,"sales",13,121000,"2012-11-19","2013-11-08"
"3917",177328,1,"customer_service",18,122000,"2011-06-20","2012-07-13"
"3918",323598,2,"data_science",16,291000,"2011-07-11","2014-03-21"
"3919",158849,5,"marketing",20,172000,"2014-05-05",NA
"3920",344003,2,"data_science",11,239000,"2012-12-31",NA
"3921",450598,1,"customer_service",22,114000,"2013-08-01",NA
"3922",624671,1,"customer_service",5,83000,"2013-01-02","2013-11-29"
"3923",525973,4,"customer_service",19,103000,"2012-10-08","2015-11-06"
"3924",890084,10,"customer_service",19,110000,"2011-08-29","2012-08-24"
"3925",90722,1,"customer_service",21,123000,"2015-03-23",NA
"3926",629276,2,"customer_service",6,63000,"2011-09-12","2012-11-23"
"3927",834688,1,"marketing",18,193000,"2014-04-28",NA
"3928",52369,4,"customer_service",3,25000,"2014-09-29",NA
"3929",935286,1,"marketing",24,226000,"2011-03-07","2015-05-08"
"3930",885054,5,"engineer",19,232000,"2014-02-24",NA
"3931",219122,2,"marketing",25,177000,"2011-02-07","2012-09-21"
"3932",602041,5,"customer_service",9,57000,"2015-08-24",NA
"3933",812376,2,"data_science",4,73000,"2013-02-19",NA
"3934",196755,5,"marketing",2,43000,"2013-02-11","2015-06-12"
"3935",541827,2,"engineer",29,306000,"2011-07-11",NA
"3936",918037,3,"customer_service",15,89000,"2011-07-11","2015-06-19"
"3937",511165,5,"engineer",14,145000,"2014-04-28",NA
"3938",563545,10,"marketing",9,113000,"2013-04-01","2014-04-04"
"3939",489582,1,"customer_service",10,72000,"2013-10-28",NA
"3940",402620,1,"customer_service",15,137000,"2015-10-19",NA
"3941",769875,2,"marketing",19,189000,"2014-09-02",NA
"3942",994657,4,"design",15,139000,"2014-05-27","2015-06-26"
"3943",359547,1,"customer_service",17,133000,"2012-05-29","2013-05-10"
"3944",415799,2,"customer_service",29,138000,"2015-11-11",NA
"3945",922857,8,"engineer",12,123000,"2014-08-04","2015-07-10"
"3946",161791,1,"marketing",4,48000,"2014-07-28","2015-08-07"
"3947",326054,1,"marketing",28,217000,"2014-08-11",NA
"3948",319531,10,"customer_service",2,24000,"2014-02-18",NA
"3949",56681,1,"customer_service",25,1e+05,"2011-04-11",NA
"3950",659407,1,"data_science",13,188000,"2012-06-18","2013-07-05"
"3951",305992,2,"engineer",21,309000,"2015-08-24",NA
"3952",475227,2,"customer_service",15,129000,"2013-06-10","2014-07-11"
"3953",91325,10,"data_science",27,234000,"2011-06-20","2015-11-06"
"3954",134942,8,"engineer",18,255000,"2015-07-06",NA
"3955",780660,1,"engineer",1,82000,"2014-05-05",NA
"3956",583812,1,"data_science",3,73000,"2013-11-25",NA
"3957",659359,2,"sales",28,179000,"2011-05-16","2012-05-18"
"3958",430303,10,"data_science",14,150000,"2015-05-18",NA
"3959",952690,6,"customer_service",19,96000,"2013-01-22",NA
"3960",938193,1,"engineer",10,181000,"2014-03-31",NA
"3961",636420,7,"sales",22,174000,"2014-04-28",NA
"3962",784219,3,"engineer",27,263000,"2015-10-08",NA
"3963",373427,2,"customer_service",12,81000,"2012-11-20","2015-10-30"
"3964",591938,1,"design",15,195000,"2012-06-11",NA
"3965",120657,2,"engineer",20,298000,"2013-04-08","2015-01-30"
"3966",450218,1,"sales",17,189000,"2015-11-16",NA
"3967",596351,3,"engineer",4,57000,"2014-08-11",NA
"3968",359450,1,"engineer",21,279000,"2015-09-14",NA
"3969",227657,7,"customer_service",1,23000,"2012-08-13",NA
"3970",400536,2,"customer_service",13,85000,"2014-11-17",NA
"3971",409083,10,"customer_service",3,25000,"2015-09-15",NA
"3972",839058,1,"customer_service",23,132000,"2012-09-24","2013-10-18"
"3973",379011,1,"customer_service",13,81000,"2015-05-26",NA
"3974",149777,1,"sales",7,118000,"2011-08-15","2013-04-01"
"3975",384257,1,"data_science",15,288000,"2014-03-10","2015-01-13"
"3976",249676,1,"marketing",18,199000,"2014-03-03",NA
"3977",680617,4,"marketing",5,102000,"2015-09-21",NA
"3978",42759,8,"customer_service",28,95000,"2012-09-04","2013-01-18"
"3979",811551,4,"design",25,165000,"2011-11-29","2013-08-02"
"3980",166097,4,"marketing",24,136000,"2012-04-09",NA
"3981",993612,8,"data_science",16,237000,"2015-11-16",NA
"3982",617329,2,"customer_service",6,67000,"2011-02-22","2014-11-07"
"3983",730698,1,"engineer",2,67000,"2013-01-07","2014-03-25"
"3984",111362,5,"customer_service",8,50000,"2015-01-05",NA
"3985",148300,5,"sales",1,38000,"2012-01-30","2015-03-20"
"3986",635519,3,"data_science",15,232000,"2012-07-02",NA
"3987",218179,9,"data_science",2,65000,"2012-07-30",NA
"3988",959355,3,"marketing",12,107000,"2011-10-24","2015-11-27"
"3989",683545,1,"sales",10,118000,"2014-06-02",NA
"3990",613908,1,"sales",25,257000,"2014-09-10",NA
"3991",960065,4,"customer_service",24,89000,"2012-10-01","2013-10-11"
"3992",777822,1,"engineer",5,185000,"2013-10-29","2014-08-15"
"3993",165118,2,"customer_service",19,105000,"2012-01-30","2013-02-22"
"3994",104581,5,"customer_service",21,99000,"2012-08-06","2013-10-04"
"3995",543209,7,"sales",5,121000,"2013-12-16",NA
"3996",988351,9,"design",13,94000,"2013-10-14","2014-08-19"
"3997",771561,7,"engineer",15,241000,"2012-06-18","2014-10-03"
"3998",397622,10,"customer_service",15,1e+05,"2014-11-24",NA
"3999",698089,4,"sales",15,165000,"2011-11-07","2012-11-16"
"4000",527054,1,"customer_service",9,91000,"2015-03-30",NA
"4001",858310,2,"customer_service",11,68000,"2013-08-22",NA
"4002",902744,2,"engineer",19,290000,"2012-08-20","2015-08-14"
"4003",747039,6,"sales",25,166000,"2015-05-11",NA
"4004",663321,10,"customer_service",21,95000,"2011-05-02","2014-04-21"
"4005",628539,1,"customer_service",16,109000,"2012-09-04","2013-07-05"
"4006",934101,7,"customer_service",10,61000,"2014-01-27","2015-01-28"
"4007",125488,1,"engineer",20,302000,"2012-11-19","2015-11-20"
"4008",334930,1,"customer_service",13,96000,"2013-02-04","2014-02-21"
"4009",38980,3,"customer_service",25,91000,"2011-08-15",NA
"4010",774587,5,"data_science",3,70000,"2012-09-04","2013-10-11"
"4011",698990,2,"engineer",23,320000,"2013-06-06","2015-11-27"
"4012",26180,6,"customer_service",9,65000,"2013-12-23",NA
"4013",255766,2,"customer_service",4,29000,"2015-12-01",NA
"4014",953501,8,"marketing",4,37000,"2012-07-09","2014-08-29"
"4015",695920,1,"data_science",20,323000,"2011-02-14","2012-03-30"
"4016",915184,5,"customer_service",5,60000,"2014-12-08",NA
"4017",767348,4,"customer_service",10,72000,"2015-02-02",NA
"4018",921305,1,"customer_service",23,131000,"2012-06-11",NA
"4019",105956,3,"engineer",16,219000,"2011-11-07","2014-03-07"
"4020",464176,1,"engineer",26,318000,"2014-05-06",NA
"4021",207594,1,"customer_service",29,107000,"2015-07-20",NA
"4022",668547,8,"customer_service",21,1e+05,"2015-01-12",NA
"4023",971315,9,"design",29,156000,"2013-05-28","2015-06-05"
"4024",282734,1,"sales",4,49000,"2014-01-27",NA
"4025",664445,1,"customer_service",7,77000,"2012-03-12","2013-03-20"
"4026",290824,2,"marketing",1,51000,"2013-12-16","2015-01-16"
"4027",983011,1,"data_science",6,193000,"2011-08-01","2013-10-25"
"4028",167066,2,"data_science",25,296000,"2013-03-04","2015-08-28"
"4029",173517,2,"data_science",13,157000,"2015-01-28",NA
